elo,player_count,level,matches_week,trainings_week,fatigue,hour,day,duration,field_available,field_pressure,field_capacity,distance_km,weather_score,temp_comfort,has_tournament,tournament_priority,field_tournament_fit,label,win_ratio,team_load,is_weekend,is_peak_hour,field_fits
832,10,3,3,6,10,16,0,60,1,0.33,30,12.81,0.0,0.2,0,0,1,0,0.7105263157894737,9,0,1,1
935,9,1,0,0,0,14,6,120,1,0.31,15,12.19,0.7,0.5,0,0,1,1,0.5172413793103449,0,1,0,1
1020,8,3,2,6,10,20,3,90,1,0.6,30,8.42,0.0,0.5,1,2,1,0,0.5263157894736842,8,0,1,1
1229,6,1,1,6,8,14,4,120,0,0.67,30,11.0,0.7,0.5,0,0,1,0,0.8888888888888888,7,0,0,1
887,16,3,3,5,10,18,3,90,1,0.16,30,7.5,1.0,0.5,1,3,1,1,0.3888888888888889,8,0,1,1
1234,14,2,4,0,8,20,0,60,0,0.39,15,10.26,1.0,1.0,1,2,0,0,0.4897959183673469,4,0,1,1
1410,20,3,0,7,7,18,2,90,1,0.38,30,5.19,0.7,0.5,0,0,1,1,0.037037037037037035,7,0,1,1
835,16,3,5,4,10,16,0,90,1,0.54,30,4.31,1.0,1.0,0,0,1,1,0.45161290322580644,9,0,1,1
1118,16,1,0,0,0,16,5,90,1,0.23,15,12.68,1.0,1.0,0,0,1,1,0.0,0,1,1,0
1046,16,3,4,7,10,18,4,120,1,0.87,30,2.27,0.0,0.5,0,0,1,0,0.375,11,0,1,1
937,19,1,4,1,9,18,1,90,1,0.55,20,6.85,0.7,1.0,1,2,1,1,0.5277777777777778,5,0,1,1
1443,11,2,0,3,3,8,0,60,0,0.03,20,11.37,1.0,0.2,0,0,1,0,0.3333333333333333,3,0,0,1
1296,20,2,1,5,7,8,1,60,0,0.67,30,1.19,1.0,1.0,0,0,1,0,0.5454545454545454,6,0,0,1
1276,18,3,3,4,10,16,4,90,0,0.5,15,3.65,0.0,0.5,1,1,0,0,0.6071428571428571,7,0,1,0
1349,13,3,4,7,10,22,1,60,1,0.99,15,12.21,1.0,0.2,0,0,1,0,0.7714285714285715,11,0,0,1
1404,7,1,2,7,10,20,0,90,1,0.1,10,7.98,0.7,0.5,0,0,1,1,0.41935483870967744,9,0,1,1
1171,10,3,0,1,1,14,1,120,1,0.02,15,3.79,0.7,0.2,0,0,1,1,0.40540540540540543,1,0,0,1
872,11,3,2,6,10,14,4,90,1,0.49,20,5.95,0.0,0.5,0,0,1,0,0.4772727272727273,8,0,0,1
1325,9,3,5,5,10,18,0,60,1,0.54,30,6.2,0.2,0.2,0,0,1,0,0.5,10,0,1,1
1208,12,3,1,6,8,20,6,90,1,0.0,20,3.69,0.7,0.5,0,0,1,1,0.6666666666666666,7,1,1,1
1453,8,1,4,5,10,20,4,90,1,0.11,15,5.73,1.0,0.5,0,0,1,1,0.7586206896551724,9,0,1,1
1249,11,2,5,5,10,20,2,90,0,1.0,30,9.43,0.5,1.0,0,0,1,0,0.7692307692307693,10,0,1,1
1035,8,2,0,1,1,20,0,90,1,0.84,10,13.07,1.0,0.2,0,0,1,1,0.5,1,0,1,1
1145,13,1,2,7,10,20,2,120,1,0.07,20,11.86,1.0,0.5,0,0,1,1,0.23529411764705882,9,0,1,1
1445,10,3,2,1,5,8,0,60,1,0.7,10,5.63,0.7,0.5,0,0,1,1,0.525,3,0,0,1
1519,17,3,0,2,2,16,4,120,0,0.0,30,8.64,1.0,0.5,0,0,1,1,0.9285714285714286,2,0,1,1
1278,17,2,0,0,0,16,1,120,1,0.57,15,5.39,0.2,0.5,0,0,1,0,0.6666666666666666,0,0,1,0
1199,16,3,5,6,10,16,2,90,0,0.7,30,6.76,0.7,0.2,0,0,1,0,0.43333333333333335,11,0,1,1
1067,16,3,3,7,10,16,0,60,1,0.44,10,9.63,0.0,0.5,0,0,1,0,0.725,10,0,1,0
1497,17,3,1,1,3,14,1,90,1,0.2,15,8.01,0.7,0.2,0,0,1,1,0.3103448275862069,2,0,0,0
906,11,3,0,0,0,14,6,60,0,0.8,30,9.08,1.0,1.0,0,0,1,0,0.6904761904761905,0,1,0,1
1062,13,3,1,5,7,18,2,90,0,0.21,10,7.16,0.5,1.0,0,0,1,0,0.2,6,0,1,0
1265,7,1,5,2,10,10,1,90,1,0.34,20,6.64,0.5,0.5,0,0,1,0,0.36363636363636365,7,0,0,1
1432,20,3,2,6,10,16,1,120,1,0.16,20,7.63,0.0,1.0,0,0,1,0,0.75,8,0,1,1
1136,20,2,3,7,10,14,4,120,1,0.14,15,13.28,0.7,0.5,0,0,1,0,0.6666666666666666,10,0,0,0
1369,15,2,3,2,8,14,3,90,0,0.25,15,10.5,0.7,0.2,0,0,1,0,0.04,5,0,0,1
1456,9,1,0,2,2,8,1,120,1,0.36,20,7.67,0.2,1.0,0,0,1,1,0.41379310344827586,2,0,0,1
1498,16,1,1,6,8,18,2,120,1,0.72,20,9.47,0.7,1.0,1,2,1,1,0.4666666666666667,7,0,1,1
1366,17,3,1,3,5,10,3,120,1,0.2,15,8.33,0.7,1.0,0,0,1,1,0.68,4,0,0,0
890,9,1,3,7,10,8,1,120,0,0.69,30,11.59,0.0,0.5,1,3,1,0,0.65,10,0,0,1
1041,6,3,2,5,9,18,0,120,1,0.34,30,10.84,0.7,1.0,0,0,1,1,0.36363636363636365,7,0,1,1
1012,9,2,2,4,8,22,4,60,1,0.55,30,6.43,0.7,0.5,1,1,1,1,0.17857142857142858,6,0,0,1
1497,12,3,1,3,5,18,5,90,0,0.75,10,6.31,0.2,0.5,0,0,1,0,0.5428571428571428,4,1,1,0
1144,14,3,1,5,7,14,4,60,1,0.8,30,9.52,1.0,0.5,1,3,1,1,0.5277777777777778,6,0,0,1
813,17,2,3,3,9,20,5,120,1,0.76,15,7.38,1.0,0.5,0,0,1,0,0.23076923076923078,6,1,1,0
1147,12,2,0,7,7,8,4,120,1,0.0,15,6.23,0.0,1.0,0,0,1,0,0.4090909090909091,7,0,0,1
1134,11,3,4,0,8,8,0,90,1,0.38,15,10.66,0.2,0.2,0,0,1,0,0.5909090909090909,4,0,0,1
1033,6,1,2,5,9,20,1,120,1,0.13,30,1.23,0.7,0.2,0,0,1,1,0.5405405405405406,7,0,1,1
1422,6,1,5,5,10,22,5,60,1,0.92,30,0.7,0.7,1.0,0,0,1,0,0.2702702702702703,10,1,0,1
966,7,2,0,6,6,14,0,60,1,0.14,30,8.57,0.5,0.5,1,3,1,1,0.48,6,0,0,1
1058,18,1,3,7,10,18,0,120,1,0.42,20,6.36,1.0,0.5,0,0,1,1,0.5161290322580645,10,0,1,1
1256,13,3,0,4,4,18,6,90,1,0.29,15,6.14,1.0,0.5,0,0,1,1,0.5227272727272727,4,1,1,1
1286,10,3,1,1,3,16,3,120,1,0.24,30,9.01,0.7,1.0,0,0,1,1,0.4,2,0,1,1
1465,18,3,0,0,0,20,1,120,0,0.33,15,8.31,0.5,1.0,0,0,1,0,0.7333333333333333,0,0,1,0
1142,14,3,0,5,5,10,6,120,1,0.11,30,10.35,1.0,0.5,0,0,1,1,0.6875,5,1,0,1
1550,13,1,3,0,6,18,5,60,1,0.71,20,7.54,0.5,0.5,0,0,1,1,0.696969696969697,3,1,1,1
1300,14,2,4,5,10,18,0,90,1,0.44,10,3.1,0.0,1.0,0,0,1,0,0.9,9,0,1,0
1321,11,2,3,1,7,20,4,90,0,0.24,20,8.52,0.7,0.5,0,0,1,0,0.32142857142857145,4,0,1,1
832,8,1,2,5,9,18,1,90,0,0.69,20,2.96,0.5,1.0,1,3,1,0,0.36363636363636365,7,0,1,1
1448,14,2,0,3,3,20,0,60,0,0.27,30,11.5,0.0,0.2,0,0,1,0,0.0,3,0,1,1
1324,9,2,3,2,8,18,2,90,1,0.3,15,10.04,0.7,0.5,0,0,1,1,0.5686274509803921,5,0,1,1
1317,18,2,0,6,6,20,4,60,0,0.42,30,10.8,1.0,0.5,0,0,1,0,0.6071428571428571,6,0,1,1
818,17,3,5,7,10,22,2,90,0,0.06,10,9.85,0.5,0.5,0,0,1,0,0.16129032258064516,12,0,0,0
887,9,1,4,1,9,16,2,60,0,0.49,20,5.26,0.2,0.5,1,2,1,0,0.034482758620689655,5,0,1,1
929,6,2,1,7,9,22,3,120,1,0.05,10,7.6,1.0,1.0,0,0,1,0,0.875,8,0,0,1
1115,18,2,1,0,2,20,6,90,1,0.35,20,5.7,0.2,1.0,0,0,1,1,0.76,1,1,1,1
1600,6,1,4,5,10,20,5,120,1,0.14,15,7.44,1.0,0.2,1,1,0,0,0.3333333333333333,9,1,1,1
850,14,1,2,2,6,18,4,90,1,0.61,30,9.9,1.0,0.5,0,0,1,1,0.7647058823529411,4,0,1,1
1248,18,1,2,1,5,16,5,120,0,0.43,20,7.89,0.5,0.2,0,0,1,0,0.8235294117647058,3,1,1,1
881,8,1,5,4,10,10,4,120,1,0.43,30,2.45,0.0,0.5,0,0,1,0,0.24390243902439024,9,0,0,1
1028,10,1,0,7,7,22,5,90,1,0.92,30,10.3,0.5,0.2,1,3,1,0,0.23529411764705882,7,1,0,1
1122,13,3,4,0,8,8,1,60,1,0.44,10,3.91,1.0,0.2,0,0,1,0,0.3541666666666667,4,0,0,0
1346,9,2,4,4,10,14,6,90,0,0.21,20,3.7,0.2,0.5,0,0,1,0,0.25,8,1,0,1
938,15,3,5,2,10,18,0,60,0,0.96,10,12.37,1.0,1.0,0,0,1,0,0.4,7,0,1,0
1298,15,1,2,2,6,14,4,120,1,0.19,15,1.55,0.2,0.2,0,0,1,1,0.45,4,0,0,1
1503,12,3,1,2,4,8,2,90,0,0.55,30,13.34,0.7,1.0,0,0,1,0,0.5555555555555556,3,0,0,1
822,10,3,3,0,6,18,1,120,1,0.81,30,8.83,0.5,1.0,0,0,1,1,0.3617021276595745,3,0,1,1
1488,13,2,0,7,7,18,1,120,1,0.14,20,8.38,1.0,0.5,0,0,1,1,0.46153846153846156,7,0,1,1
835,10,2,1,0,2,22,3,90,1,0.63,15,11.79,1.0,0.5,1,1,0,1,0.6976744186046512,1,0,0,1
1159,14,2,4,0,8,16,0,60,1,0.56,15,2.4,0.7,1.0,1,1,0,1,0.4864864864864865,4,0,1,1
1323,9,3,5,4,10,10,3,60,1,0.29,20,10.12,0.0,0.2,0,0,1,0,0.4827586206896552,9,0,0,1
1475,12,1,0,7,7,14,3,90,0,0.43,15,6.13,0.5,1.0,0,0,1,0,0.6904761904761905,7,0,0,1
823,6,1,5,5,10,22,2,120,1,0.8,20,6.91,0.5,1.0,1,1,1,0,0.6842105263157895,10,0,0,1
1022,9,3,2,0,4,18,1,60,1,0.47,30,11.54,1.0,0.5,0,0,1,1,0.8095238095238095,2,0,1,1
1323,13,1,2,1,5,20,3,90,1,0.56,20,2.62,1.0,0.5,0,0,1,1,0.7,3,0,1,1
1268,18,3,5,1,10,14,2,90,0,0.26,15,9.91,0.0,1.0,0,0,1,0,0.8235294117647058,6,0,0,0
1230,11,1,0,4,4,22,5,90,0,0.34,30,10.6,0.5,1.0,0,0,1,0,0.5348837209302325,4,1,0,1
961,19,2,3,4,10,16,5,90,1,0.5,10,9.11,0.2,0.5,1,3,0,0,0.05,7,1,1,0
802,19,1,0,2,2,22,5,120,0,0.78,10,8.05,0.7,0.2,0,0,1,0,0.6944444444444444,2,1,0,0
1188,16,2,0,1,1,20,2,60,1,0.68,30,4.47,1.0,1.0,0,0,1,1,0.47058823529411764,1,0,1,1
1128,14,3,2,0,4,10,2,90,1,0.5,20,9.55,0.7,0.5,0,0,1,1,0.1875,2,0,0,1
889,13,3,0,4,4,8,0,60,1,0.24,20,4.13,0.5,1.0,0,0,1,1,0.75,4,0,0,1
1563,20,1,2,2,6,20,4,90,0,0.16,15,9.67,0.5,0.2,0,0,1,0,0.4482758620689655,4,0,1,0
844,10,1,2,0,4,16,0,60,1,0.39,15,6.79,0.7,1.0,1,3,0,1,0.5217391304347826,2,0,1,1
895,9,2,5,7,10,18,4,120,1,0.11,10,5.09,1.0,1.0,0,0,1,1,0.06666666666666667,12,0,1,1
989,6,3,0,3,3,16,3,60,1,0.39,10,3.1,0.7,0.5,0,0,1,1,0.35714285714285715,3,0,1,1
1105,18,3,2,0,4,20,0,60,1,0.32,10,5.04,1.0,1.0,0,0,1,1,0.26666666666666666,2,0,1,0
864,20,1,3,0,6,8,4,90,1,0.56,20,2.54,0.5,1.0,0,0,1,1,0.22580645161290322,3,0,0,1
1393,11,2,1,1,3,10,5,90,1,0.88,30,3.91,0.5,0.5,1,1,1,1,0.5952380952380952,2,1,0,1
904,7,1,5,4,10,18,4,120,0,0.66,15,7.52,0.2,0.5,1,1,0,0,0.875,9,0,1,1
1422,6,1,2,1,5,22,4,90,1,0.59,10,0.34,0.0,0.2,1,1,0,0,0.24390243902439024,3,0,0,1
1374,8,2,3,6,10,20,4,90,1,0.53,10,0.92,1.0,1.0,0,0,1,1,0.3,9,0,1,1
967,6,2,1,3,5,16,4,60,1,0.97,10,8.95,0.0,1.0,0,0,1,0,0.8,4,0,1,1
1398,12,3,3,4,10,20,4,60,0,0.93,30,11.52,0.2,0.2,1,2,1,0,0.26666666666666666,7,0,1,1
814,16,1,5,1,10,10,4,60,1,0.64,30,2.05,1.0,1.0,1,3,1,1,0.2647058823529412,6,0,0,1
1419,16,3,5,0,10,22,5,120,0,0.97,30,1.39,0.5,0.5,0,0,1,0,0.03333333333333333,5,1,0,1
1029,15,1,1,3,5,20,2,120,0,0.8,30,11.63,0.0,0.5,0,0,1,0,0.16129032258064516,4,0,1,1
803,12,1,2,1,5,8,1,60,0,0.85,30,4.24,0.2,0.5,0,0,1,0,0.6666666666666666,3,0,0,1
1320,6,2,1,4,6,10,2,120,0,0.4,10,8.67,0.5,0.5,0,0,1,0,0.8,5,0,0,1
1191,13,2,1,0,2,20,0,60,1,0.43,15,9.87,0.7,0.2,1,3,0,1,0.9285714285714286,1,0,1,1
1426,20,1,3,7,10,18,3,90,0,0.13,20,4.89,0.0,0.5,0,0,1,0,0.16666666666666666,10,0,1,1
1371,17,1,0,7,7,20,4,60,0,0.31,10,8.0,0.7,0.5,0,0,1,0,0.41379310344827586,7,0,1,0
946,14,1,5,5,10,16,3,90,0,0.09,20,2.99,0.0,0.2,1,1,1,0,0.25,10,0,1,1
1547,15,1,5,4,10,22,5,90,1,0.08,30,6.33,1.0,0.2,0,0,1,0,0.40625,9,1,0,1
1516,8,1,3,6,10,10,3,90,0,0.24,30,7.78,0.5,1.0,0,0,1,0,0.2,9,0,0,1
1075,20,2,0,5,5,22,2,60,1,0.31,15,7.76,0.0,0.2,0,0,1,0,0.5769230769230769,5,0,0,0
810,7,1,1,2,4,18,1,120,0,0.06,10,11.1,0.2,0.2,0,0,1,0,0.4411764705882353,3,0,1,1
1019,16,3,2,3,7,20,4,90,1,0.63,20,7.47,1.0,0.2,0,0,1,1,0.5,5,0,1,1
1134,17,2,1,2,4,14,4,60,1,0.45,20,9.22,0.2,1.0,0,0,1,0,0.5625,3,0,0,1
863,14,3,0,7,7,20,4,90,1,0.51,30,6.94,0.7,0.5,0,0,1,1,0.2647058823529412,7,0,1,1
1011,10,1,1,0,2,16,0,60,1,0.75,10,3.28,0.7,1.0,0,0,1,1,0.3157894736842105,1,0,1,1
1027,10,2,2,6,10,10,0,90,1,0.39,10,7.04,0.5,0.5,0,0,1,0,0.8285714285714286,8,0,0,1
902,12,2,2,7,10,18,4,60,1,0.78,20,14.08,0.7,0.5,0,0,1,0,0.8823529411764706,9,0,1,1
1314,19,1,5,5,10,10,2,120,1,0.19,30,6.93,1.0,1.0,1,1,1,1,0.875,10,0,0,1
1019,9,2,1,4,6,20,4,120,1,0.45,15,5.32,1.0,0.5,0,0,1,1,0.75,5,0,1,1
1564,17,3,2,2,6,16,4,60,0,0.14,10,6.58,0.0,0.2,0,0,1,0,0.4,4,0,1,0
1560,9,3,1,3,5,16,4,90,0,0.21,20,8.69,1.0,1.0,0,0,1,1,0.47058823529411764,4,0,1,1
814,6,2,2,1,5,10,3,120,1,0.28,20,7.0,0.5,1.0,1,2,1,1,0.7435897435897436,3,0,0,1
965,15,1,5,2,10,18,1,60,0,0.93,20,5.9,0.2,1.0,0,0,1,0,0.5416666666666666,7,0,1,1
1275,19,2,3,6,10,18,0,90,0,0.42,10,8.82,0.2,0.5,1,3,0,0,0.40816326530612246,9,0,1,0
855,8,1,3,2,8,18,1,120,1,0.97,10,8.48,1.0,1.0,0,0,1,1,0.4411764705882353,5,0,1,1
1221,14,1,1,4,6,16,4,90,1,0.54,20,4.72,0.2,1.0,0,0,1,1,0.18181818181818182,5,0,1,1
892,18,3,2,1,5,16,0,60,1,0.8,30,4.59,1.0,1.0,0,0,1,1,0.4074074074074074,3,0,1,1
1298,12,2,0,1,1,10,5,60,1,0.07,20,2.46,1.0,0.2,0,0,1,1,0.44,1,1,0,1
950,13,1,1,0,2,16,1,90,0,0.48,30,2.89,0.7,0.5,1,3,1,1,0.8518518518518519,1,0,1,1
869,19,1,0,5,5,20,1,90,1,0.27,30,7.52,0.7,0.2,0,0,1,1,0.0,5,0,1,1
1371,12,1,3,2,8,16,6,120,1,0.18,20,9.82,1.0,0.5,0,0,1,1,0.23076923076923078,5,1,1,1
855,8,1,3,2,8,18,1,120,1,0.97,10,8.48,1.0,1.0,0,0,1,1,0.4411764705882353,5,0,1,1
889,19,1,5,1,10,20,3,90,0,0.97,15,7.13,0.7,0.2,0,0,1,0,0.875,6,0,1,0
838,14,2,2,1,5,16,1,120,0,0.64,20,2.8,1.0,1.0,1,2,1,1,0.7,3,0,1,1
872,14,2,2,2,6,10,1,120,1,0.04,10,2.82,0.7,1.0,0,0,1,1,0.5,4,0,0,0
1537,16,2,0,1,1,8,4,120,1,0.27,15,7.05,0.0,0.5,0,0,1,0,0.5882352941176471,1,0,0,0
1420,14,2,1,3,5,10,3,120,0,0.79,30,6.21,0.5,0.5,0,0,1,0,0.48717948717948717,4,0,0,1
849,18,3,0,6,6,16,1,60,1,0.94,30,5.85,0.0,0.2,0,0,1,0,0.55,6,0,1,1
940,18,1,2,1,5,14,5,120,0,0.97,30,11.09,0.0,0.2,1,3,1,0,0.5087719298245614,3,1,0,1
943,6,3,0,7,7,20,6,120,1,0.56,30,12.19,0.5,0.5,1,1,1,1,0.45454545454545453,7,1,1,1
941,7,2,1,4,6,20,6,120,1,0.88,30,6.9,0.7,1.0,0,0,1,1,0.8529411764705882,5,1,1,1
1554,8,1,0,6,6,14,2,120,0,0.17,30,8.87,0.0,0.2,0,0,1,0,0.35714285714285715,6,0,0,1
1009,20,1,1,1,3,20,2,120,0,0.98,10,10.9,0.2,0.5,0,0,1,0,0.21875,2,0,1,0
1446,13,1,5,6,10,8,6,90,0,0.07,10,4.81,0.0,1.0,0,0,1,0,0.20588235294117646,11,1,0,0
1306,8,1,4,6,10,18,1,120,0,0.67,15,9.75,0.7,0.5,0,0,1,0,0.8823529411764706,10,0,1,1
960,12,1,3,5,10,20,0,120,1,0.27,20,8.35,0.5,1.0,1,1,1,1,0.4594594594594595,8,0,1,1
1171,6,2,0,3,3,14,1,60,0,0.26,10,2.52,1.0,1.0,0,0,1,1,0.4807692307692308,3,0,0,1
1381,15,1,2,4,8,22,6,60,1,0.76,20,3.32,0.5,0.5,0,0,1,0,0.76,6,1,0,1
1088,16,3,0,7,7,20,6,90,1,0.84,30,13.25,0.2,1.0,0,0,1,0,0.14814814814814814,7,1,1,1
1426,6,2,0,6,6,18,2,60,1,0.08,20,9.26,0.5,1.0,1,1,1,1,0.42857142857142855,6,0,1,1
1107,10,1,3,5,10,22,2,120,1,0.46,30,10.26,0.5,1.0,0,0,1,0,0.9032258064516129,8,0,0,1
876,6,2,5,0,10,18,2,90,1,0.46,30,10.21,0.7,1.0,0,0,1,0,0.14814814814814814,5,0,1,1
1453,6,3,5,3,10,10,2,60,1,0.93,15,8.72,1.0,1.0,0,0,1,0,0.25,8,0,0,1
1367,18,2,2,0,4,18,4,120,1,0.24,20,5.78,1.0,1.0,0,0,1,1,0.5,2,0,1,1
1252,13,2,5,0,10,10,2,90,1,0.2,10,6.26,0.0,0.2,0,0,1,0,0.5106382978723404,5,0,0,0
811,12,2,4,7,10,8,2,60,1,0.02,10,6.49,0.5,0.5,1,3,0,0,0.7777777777777778,11,0,0,0
1534,18,1,1,0,2,8,3,120,1,0.9,10,3.27,1.0,0.5,0,0,1,1,0.9333333333333333,1,0,0,0
1147,13,1,4,0,8,16,5,60,1,0.98,30,5.09,1.0,1.0,0,0,1,1,0.0,4,1,1,1
1523,8,3,1,1,3,8,6,60,1,0.82,30,8.14,0.7,1.0,0,0,1,1,0.3,2,1,0,1
1178,10,3,5,6,10,10,3,120,0,0.25,10,9.84,0.0,1.0,0,0,1,0,0.4878048780487805,11,0,0,1
973,11,2,0,4,4,8,0,60,1,0.33,20,10.3,0.2,1.0,0,0,1,0,0.5531914893617021,4,0,0,1
876,16,1,5,1,10,10,0,60,1,0.07,30,5.01,1.0,1.0,0,0,1,0,0.75,6,0,0,1
962,20,3,0,4,4,16,4,120,1,0.54,10,0.61,0.7,0.2,0,0,1,1,0.6060606060606061,4,0,1,0
1209,14,3,5,0,10,14,5,60,1,0.56,30,7.06,0.2,1.0,0,0,1,0,0.55,5,1,0,1
1544,17,2,2,3,7,14,3,90,0,0.28,30,5.78,0.5,0.2,1,2,1,0,0.9,5,0,0,1
814,12,2,2,1,5,20,4,90,1,0.21,30,10.01,0.7,0.2,1,2,1,1,0.40816326530612246,3,0,1,1
1152,11,3,2,0,4,18,5,120,1,0.41,20,7.24,0.7,0.5,1,3,1,1,0.7307692307692307,2,1,1,1
1441,6,1,1,3,5,18,6,90,1,0.78,15,9.74,0.7,1.0,0,0,1,1,0.4222222222222222,4,1,1,1
1307,8,2,0,2,2,14,3,120,1,0.19,10,3.76,0.5,0.2,1,3,0,1,0.5,2,0,0,1
1362,11,2,0,1,1,22,2,60,1,0.13,15,11.02,1.0,0.5,1,1,0,1,0.8235294117647058,1,0,0,1
894,11,3,0,3,3,20,6,90,1,0.71,15,5.51,0.7,0.2,0,0,1,1,0.7692307692307693,3,1,1,1
1569,7,3,5,5,10,10,2,120,1,0.09,30,2.11,1.0,0.2,1,1,1,1,0.8421052631578947,10,0,0,1
1500,15,1,1,5,7,16,3,90,1,0.83,15,4.16,0.7,0.5,0,0,1,1,0.4444444444444444,6,0,1,1
1592,6,1,0,2,2,8,6,60,1,0.63,20,6.32,0.2,0.5,1,1,1,1,0.2647058823529412,2,1,0,1
1416,15,1,0,7,7,20,6,120,1,0.48,15,9.69,1.0,1.0,0,0,1,1,0.5,7,1,1,1
1361,9,3,3,7,10,18,2,120,1,0.82,20,9.39,0.0,1.0,0,0,1,0,0.0,10,0,1,1
932,7,2,3,4,10,14,3,90,0,0.51,20,3.4,0.7,0.2,0,0,1,0,0.2727272727272727,7,0,0,1
912,10,3,1,3,5,14,5,90,1,0.03,10,10.81,0.5,0.2,0,0,1,1,0.9473684210526315,4,1,0,1
1304,6,2,2,6,10,18,3,60,0,0.98,30,5.95,1.0,0.2,0,0,1,0,0.2682926829268293,8,0,1,1
1136,19,3,0,5,5,14,3,90,1,0.08,30,12.5,0.7,1.0,0,0,1,1,0.47058823529411764,5,0,0,1
1410,14,1,0,0,0,16,5,90,0,0.07,15,9.15,0.7,0.2,0,0,1,0,0.5641025641025641,0,1,1,1
941,13,3,3,3,9,18,0,120,1,0.39,10,2.97,1.0,0.2,0,0,1,1,0.1875,6,0,1,0
829,18,2,0,1,1,14,6,120,1,0.48,15,1.12,1.0,1.0,0,0,1,1,0.65,1,1,0,0
1461,9,1,0,1,1,22,6,120,1,0.49,10,9.22,0.7,0.5,0,0,1,1,0.4090909090909091,1,1,0,1
1307,8,2,0,2,2,14,3,120,1,0.19,10,3.76,0.5,0.2,1,3,0,1,0.5,2,0,0,1
1231,6,1,3,0,6,8,3,60,1,0.03,20,12.66,0.2,0.5,1,2,1,0,0.6206896551724138,3,0,0,1
1254,14,3,3,5,10,18,5,90,1,0.34,20,5.76,0.2,1.0,0,0,1,0,0.5483870967741935,8,1,1,1
994,10,2,2,4,8,16,1,90,1,0.61,10,2.75,1.0,0.5,0,0,1,1,0.2926829268292683,6,0,1,1
1216,6,3,2,6,10,16,1,60,1,0.25,30,2.87,0.5,1.0,0,0,1,1,0.3695652173913043,8,0,1,1
1425,7,3,1,1,3,18,3,90,1,0.17,15,11.3,0.2,0.2,0,0,1,1,0.5757575757575758,2,0,1,1
1498,9,2,1,4,6,16,1,120,1,0.44,10,7.17,0.7,1.0,0,0,1,1,0.5370370370370371,5,0,1,1
1310,11,1,0,0,0,10,0,120,1,0.55,20,5.36,0.2,1.0,1,2,1,1,0.23684210526315788,0,0,0,1
1328,8,1,1,6,8,20,5,90,1,0.64,20,6.87,1.0,1.0,0,0,1,1,0.3333333333333333,7,1,1,1
1434,14,3,1,3,5,14,0,120,0,0.06,10,8.47,0.7,0.2,1,1,0,0,0.8387096774193549,4,0,0,0
1214,15,2,2,2,6,18,3,120,1,0.39,20,8.49,0.2,1.0,0,0,1,1,0.2777777777777778,4,0,1,1
1567,10,3,0,5,5,18,1,90,1,0.54,30,9.24,0.2,0.5,0,0,1,1,0.4117647058823529,5,0,1,1
1444,9,1,2,0,4,16,2,90,1,0.59,30,9.21,0.5,0.5,1,1,1,1,0.5,2,0,1,1
909,12,2,0,6,6,8,6,90,1,0.44,20,9.54,0.7,1.0,1,2,1,1,0.0,6,1,0,1
859,19,3,2,2,6,14,5,120,1,0.15,10,6.74,0.7,0.5,0,0,1,1,0.5,4,1,0,0
1038,7,1,2,4,8,14,3,90,1,0.08,10,3.03,1.0,1.0,0,0,1,1,0.23076923076923078,6,0,0,1
1330,10,1,3,3,9,20,4,60,0,0.48,20,8.82,1.0,0.5,1,2,1,0,0.46,6,0,1,1
1423,13,1,1,1,3,16,6,90,1,0.57,30,7.85,0.2,1.0,0,0,1,1,0.15151515151515152,2,1,1,1
1226,8,3,0,6,6,16,3,60,1,0.91,15,8.89,1.0,1.0,0,0,1,1,0.8571428571428571,6,0,1,1
1453,15,2,5,3,10,20,6,120,1,0.7,30,9.02,1.0,0.5,1,3,1,1,0.8108108108108109,8,1,1,1
1558,12,2,1,0,2,20,2,90,0,0.98,30,9.38,0.7,1.0,1,1,1,0,0.6923076923076923,1,0,1,1
936,19,2,4,6,10,14,1,90,0,0.25,20,11.0,0.2,0.5,1,2,1,0,0.5555555555555556,10,0,0,1
1364,13,1,0,7,7,22,6,60,1,0.08,15,10.85,0.0,0.5,1,3,0,0,0.45454545454545453,7,1,0,1
935,9,3,1,0,2,16,5,120,1,0.37,15,7.23,0.5,1.0,0,0,1,1,0.5882352941176471,1,1,1,1
946,6,1,0,5,5,22,1,90,0,0.05,30,4.72,0.5,0.2,1,3,1,0,0.4583333333333333,5,0,0,1
871,19,2,4,1,9,20,5,60,0,0.63,15,12.48,0.2,0.5,0,0,1,0,0.5111111111111111,5,1,1,0
1275,10,1,5,1,10,16,5,120,0,0.45,20,10.94,1.0,0.5,0,0,1,0,0.5,6,1,1,1
1452,20,1,0,7,7,18,1,120,1,0.22,20,9.55,0.5,1.0,0,0,1,1,0.24242424242424243,7,0,1,1
1192,17,2,5,6,10,20,4,60,1,0.71,10,10.06,0.5,1.0,0,0,1,0,0.5106382978723404,11,0,1,0
1437,6,3,1,1,3,10,3,60,1,0.72,30,8.78,0.5,1.0,0,0,1,1,0.5294117647058824,2,0,0,1
813,8,1,0,6,6,18,1,60,1,0.54,10,6.12,0.0,0.5,1,3,0,0,0.11764705882352941,6,0,1,1
917,6,1,5,6,10,20,2,90,1,0.86,20,3.13,1.0,0.5,0,0,1,1,0.46875,11,0,1,1
