elo,player_count,level,victories,defeats,matches_week,trainings_week,fatigue,hour,day,duration,field_available,field_pressure,field_capacity,label
1374,8,1,29,1,0,6,6,16,4,120,0,0.68,20,0
1202,9,3,28,10,2,5,9,16,2,60,0,0.39,10,0
1258,18,2,19,14,5,0,10,8,6,120,0,0.95,10,0
1317,6,2,14,19,5,4,10,18,6,120,0,0.35,20,0
1332,10,3,29,16,4,2,10,14,4,120,0,0.89,10,0
1573,16,3,20,5,3,2,8,14,6,120,0,0.64,20,0
908,12,3,18,10,0,6,6,14,3,60,0,0.23,20,0
890,11,2,4,18,3,4,10,20,1,120,1,0.41,30,0
919,16,3,27,1,1,3,5,10,6,120,1,0.56,30,1
1343,17,1,17,22,4,7,10,8,3,120,1,0.49,10,0
1151,20,1,18,2,5,7,10,16,2,120,0,0.54,15,0
1434,8,2,14,22,3,4,10,22,5,60,0,0.11,20,0
1447,6,3,21,22,4,6,10,22,6,120,0,0.65,15,0
1208,12,3,19,18,2,7,10,8,2,60,0,0.52,15,0
1134,12,2,4,7,0,6,6,22,2,60,0,0.62,30,0
1048,18,2,12,21,5,1,10,22,0,120,1,0.32,30,0
824,13,3,25,29,3,3,9,18,6,60,0,0.28,20,0
1291,17,3,29,18,1,6,8,18,1,120,1,0.51,30,1
1142,7,2,1,12,5,1,10,22,5,120,1,0.05,15,0
1135,7,3,21,11,3,3,9,8,0,120,1,0.29,20,0
935,10,3,7,9,4,3,10,20,0,60,1,0.37,30,0
1117,11,1,6,9,5,5,10,16,4,60,1,0.01,15,0
1329,19,3,10,19,4,6,10,22,6,90,1,0.53,20,0
1333,20,1,22,16,5,5,10,20,1,60,0,0.3,30,0
1100,16,1,4,7,3,2,8,20,4,120,0,0.31,20,0
1460,11,1,3,30,2,0,4,16,4,120,1,0.75,10,0
814,18,3,0,12,3,4,10,16,5,60,0,0.95,15,0
835,19,3,3,2,0,6,6,20,5,60,0,0.87,10,0
1553,11,2,23,12,2,1,5,22,4,120,0,0.65,15,0
1395,16,3,21,14,0,7,7,20,6,60,1,0.61,15,0
896,6,2,13,2,5,2,10,8,4,120,1,0.69,15,0
1171,19,2,15,21,0,7,7,18,4,60,1,0.62,20,1
1078,13,1,21,11,0,2,2,20,0,60,0,0.55,30,0
1442,18,2,22,28,2,0,4,18,4,60,1,0.04,20,1
1016,6,2,20,30,4,4,10,16,0,90,0,0.89,20,0
923,11,1,27,7,3,1,7,22,5,60,1,0.82,15,0
1235,20,1,3,30,1,7,9,20,6,120,0,0.46,10,0
1302,12,1,5,29,5,4,10,8,1,120,1,0.24,20,0
1587,12,3,17,14,4,5,10,14,1,120,0,0.03,30,0
939,18,3,2,13,4,6,10,16,0,120,0,0.14,15,0
1355,13,3,30,4,2,0,4,18,1,120,1,0.03,10,1
886,19,2,1,9,3,6,10,14,0,60,0,0.86,10,0
1184,6,2,0,6,1,6,8,8,6,60,1,0.26,15,0
1260,10,3,29,30,2,6,10,18,4,120,1,0.94,15,0
1292,19,1,30,30,2,7,10,8,3,60,1,0.43,20,0
1436,15,3,15,18,4,6,10,18,6,90,0,0.86,20,0
1476,11,1,12,15,1,2,4,10,3,60,0,1.0,15,0
994,20,1,18,2,4,6,10,10,5,120,1,0.71,10,0
941,14,2,8,29,4,2,10,18,5,60,0,0.77,15,0
881,16,3,29,14,4,1,9,10,1,60,1,0.63,20,0
997,9,2,3,14,2,6,10,20,2,90,1,0.63,30,0
907,17,3,9,14,0,4,4,10,5,120,1,0.09,30,1
918,16,2,5,8,0,5,5,10,4,90,1,0.45,15,0
864,9,1,30,22,1,6,8,8,2,60,1,0.64,30,0
1108,14,3,29,12,3,1,7,20,0,90,0,0.59,30,0
1030,17,1,30,6,1,4,6,8,3,60,1,0.86,30,0
971,15,1,20,15,0,5,5,22,0,60,1,0.14,20,1
1172,16,3,26,5,3,3,9,14,2,60,1,0.5,10,0
884,17,3,27,24,1,6,8,10,1,90,0,0.91,20,0
1518,19,2,14,2,2,6,10,22,3,120,0,0.83,15,0
1149,6,2,13,2,3,1,7,16,0,60,0,0.49,10,0
1083,18,2,3,2,4,5,10,16,1,120,0,0.42,10,0
1217,16,3,13,20,0,3,3,8,1,60,0,0.86,30,0
1060,12,3,12,27,4,3,10,14,0,120,1,0.08,15,0
1089,19,2,22,3,0,2,2,16,1,60,0,0.04,10,0
1243,20,3,11,16,5,2,10,10,4,60,0,0.01,20,0
1195,9,2,29,16,0,6,6,18,2,90,1,0.93,10,1
1247,16,3,21,18,5,1,10,14,5,120,0,0.69,15,0
864,8,1,6,23,5,0,10,18,5,60,1,0.22,30,0
1005,16,2,10,13,3,5,10,16,4,90,1,0.77,15,0
832,15,2,17,26,1,2,4,16,5,90,0,0.9,20,0
1094,12,2,25,23,3,7,10,8,0,120,1,0.77,20,0
1357,10,3,30,21,0,6,6,22,2,120,1,0.59,20,0
1097,7,2,16,26,3,0,6,14,1,90,1,0.22,20,1
1419,15,3,16,30,2,0,4,10,0,120,0,0.5,15,0
1066,10,3,18,23,0,0,0,18,6,60,1,0.87,20,1
960,8,1,30,17,2,3,7,20,6,60,0,0.67,10,0
1282,10,3,14,9,5,5,10,10,2,120,0,0.12,30,0
1464,10,3,20,26,0,2,2,20,5,90,1,0.19,20,1
1395,13,3,5,17,0,4,4,16,3,90,1,0.42,20,1
1419,20,1,4,11,0,6,6,14,6,120,1,0.26,30,1
1464,20,1,28,2,5,7,10,20,1,60,1,0.52,10,0
1210,12,2,11,10,1,4,6,18,4,90,0,0.03,20,0
1237,14,2,26,22,3,3,9,8,2,60,0,0.05,20,0
1016,12,2,26,20,3,7,10,10,3,60,0,0.41,30,0
1194,7,3,30,4,4,4,10,14,0,90,0,0.37,15,0
1230,6,1,29,17,3,0,6,20,4,120,1,0.48,30,1
1344,13,1,30,11,4,4,10,22,6,90,1,0.81,20,0
978,14,3,11,29,1,5,7,16,2,90,0,0.94,30,0
1217,11,1,15,7,2,6,10,14,2,60,0,0.76,10,0
1310,17,2,18,25,3,6,10,22,3,120,1,0.71,10,0
1128,12,3,20,6,0,7,7,20,2,120,0,0.34,30,0
1439,13,2,20,29,3,6,10,22,4,60,0,0.8,10,0
974,13,1,24,24,0,3,3,16,1,90,1,0.99,15,1
1131,11,3,10,15,4,2,10,14,1,60,1,0.95,10,0
985,19,3,2,3,4,0,8,16,2,60,1,0.62,30,1
1268,17,3,9,8,3,7,10,14,6,120,0,0.67,10,0
1157,6,1,3,17,1,7,9,22,1,90,0,0.11,10,0
1506,12,3,24,15,5,7,10,8,6,60,1,0.39,20,0
1258,15,1,29,17,5,0,10,10,4,60,0,0.89,10,0
1529,13,3,18,25,2,2,6,16,6,120,1,0.9,10,0
1453,9,1,20,0,2,5,9,8,1,120,1,0.81,10,0
1554,12,3,30,14,0,6,6,8,1,90,0,0.1,10,0
899,6,3,14,6,2,5,9,22,1,90,1,0.37,10,0
946,13,3,22,2,0,5,5,20,5,60,0,0.31,30,0
1488,13,3,20,27,4,4,10,8,2,90,1,0.59,10,0
1318,12,3,9,14,3,2,8,14,5,120,1,0.45,15,0
1001,10,2,27,20,0,7,7,18,4,60,1,0.48,10,1
1495,16,1,1,6,3,6,10,14,0,60,1,0.45,30,0
879,13,3,18,6,4,6,10,18,2,120,1,0.96,30,0
1572,9,3,5,8,3,7,10,8,5,90,1,0.77,10,0
1029,7,1,15,20,5,7,10,10,0,90,0,0.8,10,0
1166,15,1,8,26,1,6,8,20,0,120,0,0.59,10,0
1527,11,3,3,21,3,3,9,18,5,90,1,0.09,15,0
1358,11,3,16,18,0,3,3,22,0,120,0,0.75,10,0
922,19,3,10,19,5,7,10,10,6,90,0,0.29,10,0
1532,16,2,15,27,2,1,5,16,3,60,0,0.24,10,0
1019,17,3,20,30,4,7,10,18,3,120,1,0.51,30,0
981,18,2,6,26,3,2,8,14,5,120,0,0.43,30,0
1144,8,1,23,23,2,6,10,10,3,60,0,0.66,30,0
995,9,2,23,13,0,3,3,20,5,60,1,0.14,30,1
878,15,2,26,7,2,3,7,8,5,90,1,0.77,10,0
1326,13,1,12,21,1,4,6,14,6,120,1,0.82,20,0
1325,9,3,18,25,5,7,10,14,0,60,1,0.23,15,0
993,16,2,13,20,4,2,10,20,4,90,0,0.44,10,0
873,8,2,15,3,0,1,1,8,1,120,0,0.65,15,0
1025,7,1,5,18,3,7,10,20,2,90,1,0.17,30,0
1483,15,2,29,12,5,2,10,20,2,60,0,0.2,30,0
1211,9,2,16,17,5,3,10,8,1,60,1,0.42,10,0
945,16,1,22,15,4,6,10,18,4,90,0,0.2,15,0
1579,17,2,23,22,2,5,9,20,2,120,0,0.44,20,0
1064,14,3,20,3,3,6,10,8,2,120,1,0.83,10,0
827,14,3,24,24,1,6,8,18,5,60,0,0.31,20,0
1411,6,3,8,15,1,1,3,14,6,120,1,0.38,15,1
1513,11,1,11,27,4,5,10,20,4,60,0,0.91,20,0
860,8,1,16,3,2,0,4,22,5,90,0,0.6,30,0
1040,7,1,6,3,5,2,10,20,2,90,0,0.59,15,0
1470,18,2,16,19,1,6,8,14,4,90,1,0.63,20,0
1281,6,1,30,22,5,7,10,10,3,120,1,0.21,30,0
1068,17,2,22,25,3,3,9,22,3,90,0,0.25,15,0
1347,12,2,21,0,0,1,1,8,0,120,0,0.58,10,0
989,17,3,23,30,0,0,0,16,4,90,0,0.93,30,0
1421,6,1,0,10,0,0,0,18,6,120,0,0.18,15,0
906,8,3,11,4,4,5,10,14,1,120,0,0.92,15,0
1599,15,3,2,25,1,5,7,10,4,120,0,0.25,15,0
1355,17,2,10,21,5,7,10,18,6,90,1,0.62,15,0
1546,6,1,30,7,2,6,10,8,0,60,0,0.02,30,0
1328,9,2,4,22,2,1,5,20,2,60,1,0.42,15,1
1514,20,3,25,23,1,3,5,14,3,60,0,0.58,30,0
1127,6,3,4,19,4,0,8,16,6,120,1,0.93,10,0
1158,8,2,29,1,0,2,2,20,3,90,0,0.73,15,0
1408,20,2,20,24,3,6,10,14,1,90,1,0.3,30,0
1222,13,1,18,4,1,4,6,16,4,60,0,0.12,15,0
1502,8,2,17,16,0,7,7,16,0,120,0,0.59,15,0
1289,6,2,21,11,1,6,8,16,0,60,0,0.12,15,0
1021,19,2,30,28,4,2,10,18,6,60,1,0.69,10,0
958,8,3,16,6,5,5,10,20,4,90,1,0.45,20,0
925,16,1,26,9,0,4,4,10,4,90,0,0.71,15,0
1045,19,2,23,23,5,1,10,8,2,120,0,0.48,10,0
960,10,3,28,22,5,5,10,10,4,90,0,0.22,20,0
1230,18,1,22,29,1,2,4,8,0,60,1,0.48,10,0
872,13,1,21,28,1,6,8,10,6,120,0,0.71,10,0
1497,16,1,22,27,5,0,10,16,5,90,0,0.23,20,0
1154,12,2,3,5,1,0,2,8,3,90,1,0.93,15,0
834,8,1,24,4,0,6,6,16,1,60,1,0.45,15,1
1401,11,3,19,9,4,3,10,10,4,120,1,0.3,30,0
1077,7,1,12,13,1,0,2,14,4,90,0,0.78,15,0
1337,8,1,7,2,3,7,10,16,6,60,1,0.74,15,0
1015,11,3,25,8,3,1,7,16,5,120,1,0.83,20,0
1286,20,3,10,17,3,0,6,16,3,120,1,0.38,10,1
1408,19,2,20,30,4,5,10,22,0,90,1,0.39,30,0
1014,14,2,23,5,1,3,5,18,4,90,0,0.77,10,0
1478,7,2,18,29,2,0,4,20,2,120,1,0.42,30,1
854,9,2,13,22,1,3,5,20,4,60,0,0.34,20,0
1180,13,3,2,15,4,4,10,16,1,60,1,0.12,20,0
1476,12,2,9,14,0,2,2,10,3,90,1,0.88,10,0
1434,20,1,8,5,2,4,8,20,5,90,0,0.74,20,0
1564,19,1,13,27,5,7,10,14,4,90,1,0.53,20,0
1600,18,3,7,18,3,0,6,22,2,120,0,0.8,10,0
1325,8,1,26,3,4,1,9,14,4,90,0,0.97,10,0
1375,13,3,18,13,1,4,6,20,6,90,0,0.41,10,0
1552,19,3,17,5,2,7,10,20,4,60,0,0.16,30,0
1345,18,1,24,0,5,1,10,16,4,60,0,0.72,15,0
1544,18,3,18,17,4,0,8,20,4,90,1,0.85,15,0
1290,13,3,14,15,0,5,5,14,5,60,0,0.92,10,0
1348,7,3,20,19,3,2,8,14,5,90,1,0.41,20,0
1524,15,1,10,27,1,4,6,22,4,120,1,0.36,30,1
1057,10,2,2,1,0,5,5,18,4,90,1,0.36,20,1
1142,20,2,4,6,1,1,3,16,4,60,1,0.69,10,1
906,19,3,20,12,2,3,7,20,2,120,1,0.07,10,0
1310,6,1,19,15,1,7,9,10,0,60,1,0.36,20,0
1498,10,2,18,23,3,2,8,16,0,90,0,0.27,15,0
1432,10,1,23,14,2,7,10,10,1,60,1,0.07,15,0
1456,12,3,9,8,3,5,10,22,2,60,1,0.75,30,0
937,9,2,4,21,1,2,4,10,4,120,0,0.33,20,0
1366,10,2,12,26,5,3,10,16,5,90,0,0.53,20,0
1461,8,3,10,29,4,4,10,10,3,60,1,0.57,10,0
1344,7,2,16,0,4,4,10,18,5,120,1,0.49,30,0
1442,8,2,7,17,3,2,8,14,4,120,1,0.19,15,1
985,7,2,27,28,4,3,10,10,3,90,0,0.41,10,0
1072,9,1,26,12,4,5,10,10,3,90,0,0.29,10,0
1417,19,2,20,25,0,2,2,22,1,120,1,0.74,30,1
821,9,2,20,17,4,3,10,22,6,60,0,0.4,20,0
1431,19,3,30,22,1,2,4,8,3,90,1,0.62,20,1
1425,16,3,30,26,3,7,10,10,6,120,0,0.74,10,0
943,7,3,12,2,4,7,10,10,5,60,0,0.07,15,0
1413,8,2,3,17,1,2,4,20,4,60,1,0.26,30,1
1152,6,2,11,0,2,6,10,22,0,120,0,0.93,15,0
1058,13,1,8,2,0,6,6,16,1,120,1,0.71,20,1
844,12,2,26,13,0,4,4,16,6,120,0,0.98,30,0
1596,13,2,29,23,4,6,10,18,1,120,0,0.11,15,0
1507,16,3,27,14,5,3,10,18,2,60,1,0.22,30,0
1292,10,1,6,1,5,4,10,22,2,60,1,0.45,20,0
940,19,2,6,16,1,7,9,22,6,60,0,0.8,10,0
1301,7,3,6,13,5,5,10,22,6,120,0,0.63,10,0
1242,7,3,6,10,2,4,8,18,3,120,1,0.28,10,1
803,13,3,19,22,5,2,10,22,1,90,1,0.32,10,0
1264,8,2,22,8,5,5,10,16,6,60,0,0.49,15,0
1504,16,3,4,30,0,4,4,16,3,60,0,0.52,15,0
1504,10,1,17,0,1,1,3,20,6,60,1,0.79,10,1
1254,11,3,29,5,3,5,10,18,4,60,1,0.64,20,0
1373,14,3,22,22,1,1,3,18,4,120,1,0.38,15,1
1249,7,3,30,30,2,0,4,20,4,120,0,0.31,15,0
1155,18,3,1,17,0,5,5,20,3,120,0,0.44,15,0
1461,15,1,20,20,4,2,10,18,4,60,0,0.53,15,0
1074,17,1,17,0,5,1,10,8,5,120,0,0.71,15,0
1538,14,3,12,10,0,3,3,22,0,90,1,0.4,20,1
1468,11,2,10,3,4,4,10,20,6,60,0,0.53,10,0
1114,15,1,0,12,3,6,10,10,6,120,0,0.13,10,0
1246,6,1,30,4,1,7,9,20,3,120,1,0.35,10,0
1171,18,2,28,22,4,5,10,10,5,60,0,0.25,30,0
1273,20,3,20,9,1,2,4,8,2,120,1,1.0,15,0
1303,13,2,28,24,0,3,3,8,5,120,0,0.67,15,0
955,19,3,15,25,1,1,3,20,2,60,0,0.67,30,0
1319,6,3,3,9,3,3,9,14,2,60,1,0.65,30,0
1235,16,3,10,9,0,7,7,18,0,60,1,0.95,10,0
1142,13,3,3,3,1,2,4,22,3,120,0,0.87,20,0
1234,20,2,5,20,2,7,10,18,1,60,0,0.76,30,0
1340,10,2,11,25,3,5,10,14,1,60,0,0.2,15,0
802,11,2,24,25,5,3,10,16,0,120,1,0.04,10,0
1303,7,1,15,26,3,7,10,8,4,60,0,0.1,20,0
1466,12,1,16,4,5,2,10,22,0,120,0,0.44,30,0
1161,16,2,10,25,2,2,6,18,1,120,0,0.49,30,0
1043,9,3,1,5,1,3,5,22,0,120,1,0.94,20,0
1572,7,3,2,2,3,0,6,18,5,120,1,0.65,15,1
1589,19,1,13,9,4,4,10,22,1,60,0,0.45,10,0
1322,17,1,5,10,1,4,6,14,4,90,0,0.97,30,0
983,12,3,4,30,0,5,5,20,5,120,1,0.41,10,1
1393,8,1,2,5,2,4,8,22,2,60,1,0.06,20,0
1093,10,1,27,18,3,1,7,18,4,60,1,0.7,15,1
868,11,1,7,8,4,3,10,20,5,120,1,0.72,30,0
1403,15,2,3,27,4,1,9,10,1,60,1,0.52,15,0
1581,19,2,8,25,4,5,10,18,0,90,0,0.76,30,0
1206,16,2,4,30,1,3,5,16,4,60,0,0.84,10,0
1106,17,2,5,0,0,0,0,18,0,60,1,0.46,30,1
1450,14,1,3,1,2,6,10,16,5,120,0,0.21,10,0
1229,12,2,4,11,3,7,10,8,2,120,1,0.95,20,0
998,11,1,11,12,2,0,4,10,6,90,1,0.08,15,1
1565,10,3,10,10,3,4,10,8,2,90,0,0.48,10,0
845,16,3,25,6,3,0,6,18,3,120,0,0.26,10,0
1478,18,3,13,11,3,7,10,10,4,90,1,0.84,20,0
1481,14,3,1,23,0,1,1,20,1,90,0,0.61,10,0
1150,20,1,5,28,0,5,5,20,6,120,1,0.2,30,1
829,18,2,0,22,5,2,10,14,2,120,0,1.0,30,0
886,15,2,18,8,2,2,6,18,1,120,0,0.33,15,0
1314,15,2,0,3,5,0,10,14,1,120,0,0.19,20,0
1005,10,3,22,24,2,7,10,14,3,90,1,0.71,20,0
1453,9,2,30,6,1,2,4,22,2,120,0,0.22,20,0
1206,13,2,16,29,5,1,10,16,5,120,0,0.71,15,0
1207,11,2,2,2,2,1,5,18,3,60,1,0.75,30,1
1266,13,3,9,4,3,5,10,18,3,120,1,0.23,15,1
835,7,2,28,26,0,1,1,8,2,60,0,0.06,10,0
1370,9,3,24,24,5,7,10,10,6,90,0,0.75,15,0
1538,10,2,25,6,0,7,7,18,4,60,0,0.25,30,0
1048,16,3,26,29,3,3,9,16,4,120,1,0.61,30,0
1364,13,3,1,0,0,7,7,20,2,90,0,0.54,15,0
935,8,1,19,15,2,0,4,10,4,60,0,0.08,20,0
1053,6,1,11,30,5,0,10,8,4,60,0,0.97,15,0
927,16,1,11,1,1,5,7,10,4,60,0,0.68,10,0
1114,10,2,20,18,3,5,10,22,6,120,1,0.62,30,0
1513,16,2,10,8,2,5,9,22,1,60,0,0.55,20,0
1393,11,2,26,8,4,6,10,10,2,120,1,0.06,15,0
985,15,2,25,1,3,0,6,18,5,60,0,0.97,20,0
1133,8,3,15,13,0,0,0,10,2,60,1,0.27,20,1
880,17,3,27,8,1,4,6,10,2,120,0,0.79,10,0
1599,19,2,17,11,1,6,8,18,1,60,1,0.59,20,1
1432,16,1,8,14,1,7,9,10,2,90,1,0.2,30,0
1038,14,2,11,20,5,6,10,8,5,120,0,0.54,30,0
1040,16,2,5,22,2,7,10,22,4,90,1,0.16,15,0
1151,16,2,13,4,1,7,9,18,1,90,0,0.55,20,0
1130,11,1,22,26,3,2,8,14,6,60,0,0.94,15,0
1500,17,3,19,29,3,5,10,10,4,60,1,0.95,30,0
1544,16,2,2,16,4,1,9,14,4,90,0,0.15,30,0
1401,17,1,11,12,1,5,7,14,4,60,1,0.33,20,1
996,10,3,23,28,3,7,10,8,4,120,1,0.23,15,0
1447,15,1,21,2,1,1,3,8,0,60,0,0.81,15,0
1489,14,3,20,1,2,2,6,8,3,60,1,0.5,20,0
1053,10,2,1,8,5,0,10,10,0,90,1,0.18,30,0
1089,19,2,15,4,5,2,10,16,3,120,1,0.25,10,0
914,13,1,5,17,1,7,9,14,0,120,0,0.83,30,0
808,18,2,16,10,4,5,10,18,1,120,1,0.55,30,0
954,20,2,3,19,3,7,10,20,0,120,1,0.53,30,0
1519,13,2,8,30,5,1,10,8,4,90,1,0.4,30,0
1471,10,3,26,8,4,7,10,20,4,60,1,0.72,30,0
881,18,1,5,22,3,6,10,22,5,60,0,0.59,10,0
914,18,3,24,11,3,3,9,20,0,90,1,0.15,10,0
1403,7,1,8,21,1,7,9,14,6,90,1,0.41,30,0
1184,12,2,29,25,2,2,6,8,4,120,1,0.38,20,1
1152,19,1,14,1,3,3,9,8,4,60,1,0.27,15,0
873,6,1,21,0,4,0,8,20,0,90,1,0.29,20,1
1014,12,3,2,19,1,5,7,10,4,90,0,0.3,30,0
1332,11,3,17,18,5,3,10,20,6,120,0,0.68,20,0
1593,8,2,12,5,5,4,10,16,0,60,0,0.68,30,0
859,8,2,28,28,1,3,5,20,3,120,1,0.77,10,1
817,15,3,29,5,5,2,10,22,0,120,1,0.57,15,0
1444,11,1,15,22,2,1,5,14,2,90,0,0.36,20,0
1226,6,2,17,23,5,1,10,8,4,90,0,0.22,30,0
910,9,2,24,14,2,3,7,14,1,90,1,0.83,10,0
951,20,2,25,29,1,6,8,18,2,120,1,0.68,15,0
997,7,1,8,26,2,3,7,18,5,60,0,0.77,30,0
1289,6,3,25,6,4,5,10,22,5,90,0,0.43,20,0
899,12,1,19,16,2,1,5,20,6,90,1,0.69,15,1
853,17,1,17,13,0,6,6,14,5,90,0,0.14,10,0
934,7,3,8,1,3,6,10,16,3,60,0,0.29,10,0
1258,14,1,9,7,1,6,8,22,0,90,0,0.74,15,0
863,8,2,17,26,1,6,8,22,5,120,1,0.79,15,0
1488,10,1,12,30,1,3,5,22,2,120,1,0.96,10,0
910,13,2,29,19,2,3,7,18,3,90,1,0.57,30,1
1445,12,2,9,6,1,1,3,20,1,90,1,0.49,20,1
1189,6,3,0,0,3,3,9,20,3,90,0,0.18,10,0
1114,20,3,2,19,4,1,9,20,0,60,1,0.02,20,0
992,13,1,22,24,5,3,10,14,0,60,0,0.43,15,0
1006,16,3,25,4,3,1,7,14,3,120,1,0.77,30,0
1280,7,2,18,16,1,6,8,14,4,120,1,0.52,30,0
1523,18,1,16,2,1,4,6,16,2,90,1,0.93,10,0
1460,19,1,8,18,0,2,2,14,3,120,0,0.16,30,0
1585,14,1,13,13,2,0,4,8,3,90,0,0.92,10,0
918,17,1,0,21,1,7,9,20,4,60,0,0.16,10,0
1236,19,3,30,21,3,1,7,14,3,120,1,0.63,10,0
996,18,1,4,16,3,1,7,20,1,120,0,0.12,30,0
1551,11,1,11,5,5,4,10,22,1,120,1,0.2,15,0
946,20,1,30,2,3,0,6,20,2,60,1,0.95,30,1
1548,14,1,8,15,4,4,10,8,1,90,1,0.13,30,0
1380,13,1,11,23,1,2,4,16,6,120,1,0.41,10,0
912,12,3,29,22,3,1,7,18,0,120,1,0.47,30,1
941,8,1,2,8,3,1,7,8,5,120,1,0.13,30,0
1156,9,1,0,12,3,7,10,22,1,120,1,0.9,20,0
1287,17,2,11,30,3,2,8,14,6,90,0,0.47,30,0
927,20,3,24,10,5,5,10,8,3,120,1,1.0,10,0
816,7,3,8,17,2,5,9,16,2,120,0,0.22,30,0
1248,17,2,3,2,2,6,10,14,0,90,1,0.21,15,0
966,17,1,11,29,1,6,8,8,5,120,0,0.96,15,0
924,10,1,1,19,0,2,2,8,3,120,0,0.55,30,0
1417,7,1,8,16,4,7,10,22,0,120,0,0.76,15,0
1374,14,3,15,22,1,4,6,20,0,120,0,0.79,20,0
1047,8,2,0,28,2,0,4,20,6,90,0,0.1,10,0
1567,20,3,30,2,5,1,10,10,3,120,1,0.68,15,0
1087,19,3,25,28,0,7,7,14,1,60,1,0.95,20,0
1058,14,3,10,3,0,1,1,8,1,60,0,0.79,15,0
1075,6,2,16,2,2,2,6,16,5,90,0,0.17,30,0
1121,15,1,28,29,2,7,10,14,2,120,0,0.95,20,0
1432,20,2,17,24,3,6,10,10,1,60,1,0.43,20,0
976,15,2,21,28,2,2,6,10,2,90,0,0.86,30,0
1158,9,3,30,27,5,6,10,22,3,90,1,0.22,15,0
922,18,1,4,29,3,3,9,20,2,120,0,0.06,10,0
953,10,2,27,11,3,7,10,22,6,120,0,0.92,30,0
1479,13,1,5,24,0,4,4,16,6,90,1,0.85,10,0
882,16,2,23,17,5,2,10,10,6,90,1,0.76,15,0
925,14,2,10,21,5,7,10,14,2,60,0,0.45,30,0
1307,18,3,6,12,3,6,10,8,5,90,1,0.52,30,0
1388,15,3,24,25,1,6,8,10,5,60,0,0.32,15,0
1462,15,1,0,11,2,3,7,8,3,120,1,0.69,10,0
1075,6,2,27,18,1,2,4,22,1,90,0,0.86,30,0
1245,17,2,0,24,3,4,10,8,3,90,1,0.16,30,0
1216,9,3,0,0,1,3,5,8,1,90,1,0.53,30,1
1316,6,2,14,12,3,7,10,20,2,120,0,0.98,15,0
1489,16,3,2,4,4,7,10,18,2,90,0,0.58,20,0
1337,16,3,20,6,4,6,10,8,6,120,0,0.95,20,0
1130,10,1,9,1,2,4,8,20,5,60,1,0.83,15,0
1132,11,3,17,1,4,1,9,22,3,120,1,0.6,30,0
1491,8,3,17,30,3,3,9,16,0,90,0,0.77,10,0
1490,9,2,6,11,4,3,10,18,4,90,0,0.32,10,0
853,6,3,13,6,0,0,0,22,6,60,1,0.24,10,1
1214,12,2,19,7,3,3,9,22,2,60,0,0.03,15,0
1331,6,1,12,3,5,5,10,18,6,120,1,0.2,10,0
1416,8,2,21,8,0,2,2,10,2,120,0,0.15,20,0
1272,7,2,20,10,5,1,10,14,0,90,0,0.98,20,0
1090,14,3,11,19,4,7,10,20,0,60,1,0.63,10,0
929,7,1,16,13,4,6,10,22,0,120,0,0.97,15,0
1378,10,3,19,15,2,2,6,20,3,120,0,0.14,10,0
1087,8,2,0,16,1,7,9,14,3,60,0,0.42,20,0
1104,9,1,20,15,1,0,2,18,0,60,0,0.4,10,0
1549,9,3,1,8,0,0,0,20,2,60,1,0.23,10,1
1087,13,2,15,6,0,0,0,20,4,60,1,0.29,30,1
876,19,3,23,24,0,5,5,18,5,90,0,0.89,30,0
1276,10,2,7,2,5,4,10,14,6,60,0,0.73,15,0
907,15,1,6,30,3,1,7,20,3,90,1,0.22,20,1
1059,7,3,4,13,1,2,4,20,6,120,1,0.18,30,1
1441,18,3,13,6,2,5,9,18,3,60,1,0.2,20,0
1442,17,3,6,10,1,2,4,16,5,90,1,0.87,10,0
1296,12,2,13,29,0,6,6,14,2,90,0,0.64,20,0
1073,10,3,10,23,0,7,7,16,2,60,1,0.75,15,1
987,13,1,17,8,4,7,10,16,0,60,0,0.66,20,0
1437,10,3,26,4,3,0,6,22,3,120,0,0.88,30,0
1468,7,1,2,23,4,7,10,10,4,90,0,0.15,10,0
1332,8,1,29,24,5,6,10,14,3,60,0,0.53,15,0
1218,14,2,15,17,3,0,6,20,0,90,0,0.26,15,0
1568,15,3,29,17,5,1,10,20,4,90,1,0.47,10,0
1105,10,2,8,20,5,3,10,20,0,90,1,0.18,10,0
1278,16,3,1,29,1,2,4,20,3,120,0,0.57,10,0
1392,18,3,28,24,4,5,10,10,3,90,1,0.45,30,0
1439,9,1,9,28,5,5,10,22,0,60,1,0.54,15,0
1298,14,2,19,30,4,6,10,8,0,90,1,0.14,10,0
1343,14,2,20,16,4,0,8,22,5,90,1,0.02,30,0
1322,14,2,7,18,4,5,10,20,6,120,0,0.98,10,0
1345,7,2,19,23,5,3,10,14,0,60,1,0.77,15,0
1342,19,2,18,29,0,5,5,18,3,60,0,0.74,30,0
1567,13,2,30,17,0,0,0,18,5,120,0,0.24,20,0
1249,11,2,3,0,0,3,3,8,3,120,1,1.0,10,0
1546,18,3,6,18,1,3,5,18,0,90,1,0.08,15,1
1446,10,1,4,19,2,2,6,20,4,60,1,0.97,30,1
1100,11,1,7,17,2,5,9,10,2,90,1,0.11,30,0
1007,11,2,3,17,4,2,10,18,2,60,0,0.82,15,0
1583,18,1,30,19,2,1,5,10,0,120,1,0.27,30,1
1354,16,3,15,1,4,7,10,14,6,90,1,1.0,10,0
